449	304	350	991	8911838	8902288	-1
448	304	349	994	8902288	8892771	-1
447	304	350	993	8892771	8883280	-1
446	304	350	993	8883280	8873755	-1
445	305	350	992	8873755	8864237	-1
444	307	351	992	8864237	8854760	-1
443	308	351	994	8854760	27465811	-1
442	309	352	993	27465811	27465810	-1
441	310	352	996	27465810	27465809	-1
440	310	352	996	27465809	27465808	-1
439	310	352	996	27465808	27465807	-1
438	310	352	996	27465807	27465806	-1
437	310	352	997	27465806	27465805	-1
436	310	352	998	27465805	8778969	-1
435	310	351	997	8778969	8769486	-1
434	310	351	997	8769486	8760013	-1
433	309	353	997	8760013	8750503	-1
432	308	351	998	8750503	8741008	-1
431	307	352	998	8741008	8731554	-1
430	306	352	999	8731554	8722131	-1
429	305	353	999	8722131	8712727	-1
428	305	352	1001	8712727	8703332	-1
427	305	351	1000	8703332	8694000	-1
426	306	351	1000	8694000	8684643	-1
425	307	351	1000	8684643	8675337	-1
424	308	352	1000	8675337	8666055	-1
423	309	352	999	8666055	8656780	-1
422	310	353	999	8656780	8647476	-1
421	309	353	999	8647476	8638179	-1
420	308	354	1000	8638179	8628974	-1
419	308	354	1001	8628974	8619726	-1
418	308	354	1001	8619726	8610503	-1
417	308	354	1001	8610503	8601330	-1
416	309	354	1000	8601330	8592128	-1
415	310	354	999	8592128	8582935	-1
414	310	354	1000	8582935	8573745	-1
413	311	353	1000	8573745	8564558	-1
412	312	352	999	8564558	8555369	-1
411	312	352	1002	8555369	8546195	-1
410	312	352	1000	8546195	8536997	-1
409	312	352	998	8536997	8527821	-1
408	311	351	998	8527821	8518668	-1
407	309	351	998	8518668	8509590	-1
406	308	352	998	8509590	8500491	-1
405	308	354	1000	8500491	8491397	-1
404	308	355	1002	8491397	8482322	-1
403	308	355	1001	8482322	8473245	-1
402	309	355	1004	8473245	8464109	-1
401	310	354	1004	8464109	8455027	-1
400	310	354	1004	8455027	8445934	-1
399	310	354	1003	8445934	8436856	-1
398	310	354	1003	8436856	8427852	-1
