188	244	296	999	37567	37334	-1
188	260	288	1002	37543	37334	-1
269	317	305	1023	60040	59710	-1
269	295	303	1031	60024	59710	-1
209	90	344	488	42777	42378	-1
209	121	352	491	42678	42378	-1
287	105	349	514	64692	64325	-1
287	122	357	510	64640	64325	-1
271	527	221	1092	60564	60303	-1
271	530	214	1101	60526	60303	-1
221	130	259	450	46431	45869	-1
221	155	267	443	46360	45869	-1
301	128	245	468	67941	67576	-1
301	135	256	471	67940	67576	-1
216	266	193	962	44802	44490	-1
216	279	194	957	44797	44490	-1
296	288	224	1001	66719	66616	-1
296	263	218	1000	66689	66616	-1
262	456	393	702	58213	58098	-1
262	443	391	707	58210	58098	-1
202	455	218	751	40944	40630	-1
202	482	214	746	40826	40630	-1
276	471	196	702	61615	61393	-1
276	453	205	698	61614	61393	-1
201	325	328	1067	40545	40457	-1
201	323	320	1058	40542	40457	-1
277	375	327	1089	61991	61849	-1
277	375	322	1078	61945	61849	-1
207	110	410	592	42234	41816	-1
207	131	408	590	42157	41816	-1
283	156	400	599	63531	63298	-1
283	167	397	601	63486	63298	-1
246	332	302	1064	54016	53735	-1
246	320	305	1077	53987	53735	-1
331	359	320	1105	71503	71367	-1
331	365	318	1091	71501	71367	-1
193	166	350	815	38792	38474	-1
193	145	341	809	38723	38474	-1
271	188	348	823	60414	60183	-1
271	204	348	819	60413	60183	-1
197	156	428	539	39612	39539	-1
197	138	439	544	39601	39539	-1
224	320	341	1047	47151	46987	-1
224	335	338	1034	47077	46987	-1
298	367	345	1065	67260	66941	-1
298	359	350	1070	67203	66941	-1
211	333	267	1114	43390	42932	-1
211	335	263	1096	43349	42932	-1
312	515	268	971	69553	69401	-1
312	537	262	967	69548	69401	-1
205	485	243	1162	41646	41389	-1
205	495	244	1173	41561	41389	-1
278	517	221	1136	62290	61955	-1
278	503	229	1127	62285	61955	-1
191	170	357	767	38356	38076	-1
191	145	349	774	38273	38076	-1
269	186	361	806	59952	59706	-1
269	160	351	814	59929	59706	-1
270	238	323	925	60180	59926	-1
270	259	336	929	60149	59926	-1
191	190	399	714	38331	38071	-1
191	170	404	725	38223	38071	-1
272	202	398	744	60768	60455	-1
272	191	411	751	60759	60455	-1
345	214	413	756	72519	72458	-1
345	205	427	770	72470	72458	-1
182	130	362	660	36420	36202	-1
182	115	361	669	36408	36202	-1
257	147	363	696	56975	56864	-1
257	164	357	688	56948	56864	-1
194	440	289	1134	39006	38659	-1
194	440	296	1152	38919	38659	-1
268	467	278	1136	59612	59526	-1
268	487	273	1153	59609	59526	-1
212	127	360	584	43555	43213	-1
212	101	357	587	43494	43213	-1
284	137	365	596	63919	63681	-1
284	120	357	604	63719	63681	-1
192	157	383	680	38613	38347	-1
192	135	396	680	38492	38347	-1
268	192	397	700	59670	59342	-1
268	173	397	698	59648	59342	-1
265	458	338	656	58989	58814	-1
265	480	336	652	58936	58814	-1
287	469	365	718	64714	64462	-1
287	492	371	713	64703	64462	-1
244	288	293	1047	53397	53016	-1
244	315	299	1041	53389	53016	-1
328	340	312	1083	71248	71157	-1
328	330	313	1092	71238	71157	-1
188	138	438	620	37679	37392	-1
188	156	436	609	37678	37392	-1
267	175	430	628	59423	59127	-1
267	156	435	639	59410	59127	-1
204	380	306	1108	41360	41115	-1
204	370	310	1120	41321	41115	-1
275	415	303	1143	61594	61151	-1
275	405	312	1146	61586	61151	-1
285	455	343	534	64110	63769	-1
285	445	357	538	64104	63769	-1
190	237	305	976	38052	37910	-1
190	260	308	967	38032	37910	-1
264	297	311	992	58727	58475	-1
264	276	312	1002	58720	58475	-1
211	482	410	691	43426	43112	-1
211	465	396	695	43267	43112	-1
283	479	395	650	63533	63189	-1
283	457	399	650	63477	63189	-1
271	545	270	1064	60501	60138	-1
271	523	261	1065	60487	60138	-1
196	248	369	903	39407	39228	-1
196	240	386	911	39378	39228	-1
199	231	404	837	40261	39969	-1
199	213	403	835	40090	39969	-1
216	241	406	837	44882	44331	-1
216	247	402	833	44881	44331	-1
280	257	396	845	62855	62460	-1
280	244	402	850	62801	62460	-1
198	165	425	648	39816	39695	-1
198	144	430	650	39807	39695	-1
272	175	432	667	60676	60401	-1
272	187	425	656	60672	60401	-1
225	278	359	1006	47523	47292	-1
225	290	350	993	47500	47292	-1
297	324	379	1028	66916	66700	-1
297	337	373	1019	66911	66700	-1
193	500	402	791	38731	38488	-1
193	476	397	786	38695	38488	-1
