214	367	177	1071	44234	43818	-1
214	354	162	1078	44232	43818	-1
286	368	167	1107	64359	64154	-1
286	385	180	1097	64326	64154	-1
195	321	221	1082	39122	38982	-1
195	305	215	1091	39093	38982	-1
268	362	232	1097	59640	59357	-1
268	346	236	1110	59627	59357	-1
183	515	258	873	36644	36470	-1
183	547	255	878	36485	36470	-1
214	162	211	763	44283	43852	-1
214	190	208	756	44254	43852	-1
269	191	283	864	59942	59770	-1
269	168	276	866	59830	59770	-1
347	186	283	893	72636	72532	-1
347	202	285	884	72620	72532	-1
283	433	234	594	63547	63403	-1
283	455	224	584	63508	63403	-1
210	107	303	695	43086	42659	-1
210	120	292	689	43043	42659	-1
286	159	308	706	64334	63988	-1
286	146	310	715	64331	63988	-1
215	459	287	563	44586	44087	-1
215	475	283	549	44553	44087	-1
292	413	278	519	65912	65628	-1
292	429	276	518	65891	65628	-1
228	483	174	1107	48541	48218	-1
228	480	187	1098	48334	48218	-1
300	476	172	1080	67680	67352	-1
300	475	185	1073	67575	67352	-1
211	390	190	1083	43375	43045	-1
211	384	178	1094	43188	43045	-1
286	399	167	1128	64323	64119	-1
286	405	180	1113	64271	64119	-1
220	275	243	974	45859	45800	-1
220	255	232	981	45834	45800	-1
301	265	265	989	67822	67589	-1
301	290	261	978	67784	67589	-1
250	140	268	652	55303	54936	-1
250	115	262	658	55201	54936	-1
333	140	285	677	71614	71510	-1
333	121	281	683	71594	71510	-1
200	523	227	989	40276	40070	-1
200	552	227	990	40274	40070	-1
275	532	213	940	61601	61261	-1
275	505	216	941	61564	61261	-1
206	128	218	539	42026	41638	-1
206	155	220	539	42007	41638	-1
283	167	232	561	63550	63401	-1
283	140	225	564	63526	63401	-1
218	480	261	834	45389	45095	-1
218	497	252	827	45388	45095	-1
278	458	280	601	62208	62067	-1
278	480	284	596	62185	62067	-1
208	387	204	1125	42358	42309	-1
208	384	203	1141	42347	42309	-1
300	422	209	1132	67607	67360	-1
300	425	203	1146	67590	67360	-1
194	135	215	678	38886	38764	-1
194	162	216	679	38861	38764	-1
271	172	236	718	60422	60143	-1
271	148	234	724	60326	60143	-1
183	150	235	558	36557	36348	-1
183	130	234	569	36554	36348	-1
259	141	228	611	57604	57342	-1
259	160	229	618	57596	57342	-1
263	481	286	645	58597	58146	-1
263	497	291	632	58519	58146	-1
334	490	271	609	71682	71593	-1
334	468	268	610	71681	71593	-1
213	491	261	787	43860	43631	-1
213	511	265	787	43841	43631	-1
284	487	257	744	63940	63683	-1
284	470	255	748	63922	63683	-1
209	252	220	908	42715	42401	-1
209	233	211	917	42675	42401	-1
230	455	294	617	49155	48607	-1
230	480	295	611	49129	48607	-1
327	438	275	556	71172	71038	-1
327	457	279	559	71127	71038	-1
207	230	209	884	42229	42028	-1
207	244	216	876	42183	42028	-1
281	241	216	914	62987	62689	-1
281	225	221	921	62971	62689	-1
207	257	197	926	42251	41905	-1
207	248	191	936	42084	41905	-1
280	258	223	966	62776	62598	-1
280	265	226	957	62768	62598	-1
193	179	230	710	38788	38484	-1
193	163	220	715	38774	38484	-1
272	187	251	740	60658	60325	-1
272	168	247	749	60653	60325	-1
334	278	288	1023	71686	71589	-1
334	292	284	1014	71673	71589	-1
284	456	306	526	63907	63548	-1
284	443	305	531	63701	63548	-1
216	527	197	1077	44699	44496	-1
216	508	202	1069	44684	44496	-1
304	515	186	1034	68397	68171	-1
304	495	200	1028	68331	68171	-1
238	115	252	564	51611	51239	-1
238	132	257	553	51382	51239	-1
321	131	267	585	70605	70472	-1
321	150	270	586	70598	70472	-1
253	525	201	903	56035	55741	-1
253	506	212	909	55945	55741	-1
334	483	186	872	71707	71660	-1
334	507	178	863	71701	71660	-1
199	486	185	1140	40085	39788	-1
199	490	188	1157	40060	39788	-1
270	480	186	1110	60171	59836	-1
270	490	180	1120	60166	59836	-1
196	191	262	908	39392	39212	-1
196	177	274	912	39388	39212	-1
273	212	304	926	61006	60602	-1
273	231	297	925	60987	60602	-1
239	171	304	808	51709	51556	-1
239	200	293	812	51702	51556	-1
314	200	318	838	69866	69690	-1
314	184	326	830	69809	69690	-1
273	375	216	1072	61057	60606	-1
273	355	214	1084	60991	60606	-1
213	518	226	958	44007	43694	-1
213	547	234	951	43750	43694	-1
207	505	170	1018	42135	41826	-1
207	491	182	1028	42117	41826	-1
282	480	174	990	63373	62956	-1
282	494	158	989	63368	62956	-1
280	485	178	896	62738	62587	-1
280	473	186	907	62670	62587	-1
369	478	152	882	73571	73540	-1
369	501	142	879	73563	73540	-1
210	491	223	661	43047	42834	-1
210	469	225	658	42896	42834	-1
284	475	213	612	63890	63541	-1
284	459	226	606	63779	63541	-1
202	209	245	928	40849	40716	-1
202	221	242	916	40814	40716	-1
293	270	282	959	66188	65772	-1
293	255	296	962	66178	65772	-1
332	175	291	800	71527	71491	-1
332	200	300	788	71524	71491	-1
194	431	141	1111	38947	38801	-1
194	425	153	1099	38943	38801	-1
269	435	152	1103	59935	59765	-1
269	431	162	1098	59838	59765	-1
228	216	207	852	48438	48233	-1
228	225	213	844	48360	48233	-1
218	283	243	1039	45456	44981	-1
218	295	242	1032	45421	44981	-1
317	295	260	1082	70180	70036	-1
317	320	261	1083	70129	70036	-1
220	310	203	998	45981	45619	-1
220	298	190	1008	45933	45619	-1
298	315	225	1033	67147	66983	-1
298	300	215	1047	67144	66983	-1
197	205	215	857	39680	39523	-1
197	200	195	864	39668	39523	-1
271	208	235	894	60416	60211	-1
271	224	230	891	60405	60211	-1
215	450	231	686	44591	44169	-1
215	470	219	686	44375	44169	-1
288	449	202	636	64979	64526	-1
288	430	210	635	64965	64526	-1
201	455	266	581	40589	40485	-1
201	465	256	571	40575	40485	-1
273	450	241	532	60960	60776	-1
273	430	246	546	60950	60776	-1
226	471	143	1093	47907	47469	-1
226	472	157	1084	47896	47469	-1
301	470	149	1066	67805	67698	-1
301	469	134	1076	67801	67698	-1
209	348	210	1129	42738	42428	-1
209	355	210	1118	42719	42428	-1
283	380	224	1144	63473	63390	-1
283	390	223	1124	63454	63390	-1
208	483	263	758	42535	42202	-1
208	504	267	753	42359	42202	-1
218	98	296	582	45429	45094	-1
218	111	287	575	45410	45094	-1
291	110	310	607	65529	65355	-1
291	125	307	609	65523	65355	-1
196	513	192	1120	39367	39124	-1
196	522	187	1130	39363	39124	-1
269	525	186	1089	59915	59779	-1
269	513	186	1079	59897	59779	-1
209	177	275	833	42668	42409	-1
209	196	277	829	42654	42409	-1
303	220	304	858	68254	68006	-1
303	203	310	867	68225	68006	-1
322	197	239	820	70648	70543	-1
322	177	237	818	70645	70543	-1
205	124	263	681	41610	41489	-1
205	145	277	683	41551	41489	-1
282	172	274	702	63274	63008	-1
282	151	271	704	63273	63008	-1
237	316	216	1050	51379	50959	-1
237	290	216	1053	51305	50959	-1
318	340	245	1069	70310	70107	-1
318	330	235	1084	70258	70107	-1
185	118	283	701	37091	36718	-1
185	143	289	684	37018	36718	-1
267	170	289	722	59408	59323	-1
267	148	296	728	59366	59323	-1
226	145	215	661	47706	47488	-1
226	144	218	648	47691	47488	-1
