0	721.012385	252.534741	1177.141630	205867	-1	16
1	737.004310	252.342009	1183.068832	205865	205867	16
2	738.485044	249.443014	1186.673737	205864	205865	16
3	752.403942	249.530878	1191.707465	205863	205864	16
4	759.215318	247.847300	1197.068306	205862	205863	16
5	756.253850	249.078223	1199.712547	205861	205862	16
6	773.430362	249.166087	1204.746275	205860	205861	16
7	777.576417	248.963018	1210.081273	205859	205860	16
8	780.241738	249.040545	1214.522798	205858	205859	16
9	776.095683	248.816802	1218.673390	205857	205858	16
10	772.838069	250.354164	1221.904666	205856	205857	16
11	791.495315	253.418550	1227.775014	205855	205856	16
12	793.864489	253.210312	1232.813911	205854	205855	16
13	796.825957	252.695636	1237.265773	205853	205854	16
14	797.122104	252.466724	1241.120263	205852	205853	16
15	791.495315	252.160286	1240.533228	205851	205852	16
16	795.937516	260.502817	1243.349527	205761	205851	16
17	804.014246	260.629680	1250.617477	205760	205761	16
18	819.629258	260.492057	1258.159309	205759	205760	16
19	823.129174	258.437262	1263.849748	205758	205759	16
20	826.629090	258.479549	1266.272398	205757	205758	16
21	834.705820	258.507741	1267.887498	205756	205757	16
22	838.205736	258.573521	1271.656064	205755	205756	16
23	841.974877	258.611110	1273.809531	205754	205755	16
24	850.051607	256.481137	1275.193036	205753	205754	16
25	842.782550	255.762860	1280.321615	205752	205753	16
26	853.013075	257.689431	1282.711375	205751	205752	16
27	858.397561	258.595652	1288.350129	205750	205751	16
28	858.936010	257.008744	1289.993421	205749	205750	16
29	869.704983	260.819598	1292.350290	205748	205749	16
30	860.249490	254.223167	1293.383558	205733	205748	16
31	870.022333	264.373319	1297.945457	205724	205733	16
32	875.945268	259.504982	1307.508574	205716	205724	16
33	874.705933	256.262723	1309.081777	205715	205716	16
34	871.744466	256.309709	1311.773610	205714	205715	16
35	874.705933	249.414312	1317.817807	205664	205714	16
36	886.551804	258.093959	1321.436018	205663	205664	16
37	886.441421	258.969032	1323.853951	205662	205663	16
38	888.864440	260.928493	1328.127994	205661	205662	16
39	889.133664	262.808078	1327.825920	205660	205661	16
40	884.556851	267.185490	1331.788493	205659	205660	16
41	891.018235	267.199586	1332.596043	205658	205659	16
42	897.479619	267.246572	1335.287876	205657	205658	16
43	907.979367	267.345243	1340.940726	205656	205657	16
44	912.825405	267.345243	1340.940726	205655	205656	16
45	907.979367	267.335846	1340.402359	205654	205655	16
46	917.940668	267.439215	1346.324392	205653	205654	16
47	917.671443	267.458010	1347.401126	205652	205653	16
48	919.523633	267.220409	1349.215180	205649	205652	16
49	917.132995	266.863260	1344.180323	205648	205649	16
50	921.979033	268.822721	1348.454366	205647	205648	16
51	931.401884	272.959142	1354.036736	205646	205647	16
52	933.017230	273.006128	1356.728570	205645	205646	16
53	934.901801	271.159433	1358.914927	205644	205645	16
54	936.247922	268.958980	1356.260682	205643	205644	16
55	931.132660	266.753829	1353.337255	205642	205643	16
56	932.748006	261.695729	1356.656728	205641	205642	16
57	937.055595	261.658140	1354.503261	205640	205641	16
58	948.632241	261.728620	1358.541011	205639	205640	16
59	954.555177	261.756811	1360.156111	205638	205639	16
60	947.824568	261.705127	1357.195095	205637	205638	16
61	954.016728	261.738017	1359.079378	205636	205637	16
62	961.285785	261.756811	1360.156111	205635	205636	16
63	969.900964	261.756811	1360.156111	205634	205635	16
64	976.631572	261.752113	1359.886928	205618	205634	16
65	966.401047	261.733318	1358.810195	205617	205618	16
66	976.900796	261.770907	1360.963661	205616	205617	16
67	983.092956	260.429689	1361.256338	205615	205616	16
68	984.708302	254.488861	1360.282974	205614	205615	16
