101	1405.782278	389.995275	1416.918558	198255	198253	17
101	1396.173435	388.158072	1417.752550	198244	198253	17
141	1521.425325	434.457860	1286.128561	200438	200319	48
141	1529.653754	434.285813	1277.695661	200318	200319	48
320	1516.750104	445.920224	1296.576388	200603	200602	48
320	1514.057861	445.399289	1280.142109	200607	200602	48
152	1576.534696	420.400472	1123.272932	200994	200987	33
152	1569.247952	419.225213	1136.177154	200986	200987	33
5	1306.724801	260.098314	1192.311612	201431	201432	33
5	1287.750407	266.783901	1222.316763	201439	201432	33
148	1546.127384	437.056947	1242.357623	201702	201701	33
148	1529.388994	431.818785	1239.035006	201707	201701	33
91	1049.900503	302.191168	1447.859302	202386	202387	23
91	1049.241509	288.862378	1424.656384	202394	202387	23
103	1204.065337	315.491721	1435.350057	203232	203233	27
103	1174.506144	305.695585	1432.834313	203255	203233	27
197	1526.076619	530.065040	1508.676658	203849	203840	27
197	1517.357283	512.626322	1503.050878	203841	203840	27
103	1449.393305	369.816617	1291.629198	174871	174861	36
103	1463.586095	365.992148	1282.879300	174822	174861	36
105	1471.842301	365.201336	1226.346366	175631	175632	21
105	1460.559505	366.275358	1232.954600	175637	175632	21
116	1486.070191	373.556151	1265.064109	176865	176866	32
116	1471.481527	371.233071	1270.730301	176876	176866	32
135	1533.697502	397.334899	1010.611428	144137	144150	6
135	1512.440415	382.360457	995.808822	144251	144150	6
60	834.219187	216.360221	1232.986532	178395	178396	9
60	839.603674	209.996737	1224.909802	178406	178396	9
340	1559.196582	334.959807	943.974914	179795	179755	9
340	1581.848377	333.149343	950.240969	179758	179755	9
117	1489.115622	330.159917	1085.579374	180516	180325	11
117	1473.837419	333.122901	1103.060259	180323	180325	11
92	1415.581319	371.373305	1365.360669	181166	181167	20
92	1434.952183	379.718381	1371.284895	181451	181167	20
103	1492.336241	328.160020	1136.838624	148445	148448	12
103	1477.260100	320.896484	1129.610987	148463	148448	12
319	1516.607413	480.402783	1337.196146	182130	182124	20
319	1514.579334	481.276453	1348.935059	182125	182124	20
47	1325.976064	343.292752	1385.348994	182739	182740	10
47	1328.531176	352.190660	1396.682565	182891	182740	10
315	1496.506533	524.719636	1453.060396	183124	183123	10
315	1491.827053	513.722143	1440.596197	183126	183123	10
103	1455.760491	404.869516	1390.176606	183707	183721	1
103	1437.403094	404.102245	1380.422456	183723	183721	1
317	1520.303679	487.556779	1370.206296	184172	184171	1
317	1518.592094	499.232062	1371.831527	184197	184171	1
128	1493.160686	371.028674	1203.961625	184996	184997	42
128	1509.316764	386.437704	1206.027968	185011	184997	42
338	1520.668754	383.541437	1130.920635	185271	185270	42
338	1520.512403	369.385591	1131.959132	185303	185270	42
75	1403.737626	283.782900	1198.476685	186332	186321	47
75	1395.715009	277.603500	1181.993156	186320	186321	47
293	1514.249146	415.141449	945.678499	186747	186746	47
293	1495.741850	394.779287	950.805388	186756	186746	47
100	1437.320213	322.538813	1213.175011	188683	188684	25
100	1416.986430	301.080130	1193.277068	188750	188684	25
309	1489.635314	356.649137	1009.021232	189169	189167	25
309	1482.236226	356.322055	1014.652332	189168	189167	25
61	1411.310682	323.629144	1282.910111	189801	189757	39
61	1394.607541	310.882777	1276.383222	189792	189757	39
342	1510.966966	399.304734	1098.321186	190470	190447	39
342	1511.659273	397.411877	1089.765249	190449	190447	39
45	1369.310183	261.452337	1165.506856	160018	160019	0
45	1385.062542	266.024812	1136.308172	160036	160019	0
77	1417.074640	374.517944	1382.502884	161052	161045	15
77	1430.413215	377.257806	1380.682926	161044	161045	15
136	1564.252258	374.464142	1082.641545	196035	196036	3
136	1537.868273	368.194547	1069.511996	196045	196036	3
341	1508.849747	384.241299	978.380465	196291	196264	3
341	1512.080439	382.895178	988.880214	196265	196264	3
