60	2117.93867319	1017.42323173	1422.87135223	2	-1	52
60	2151.60356726	661.002845377	1166.91128466	13	45822889	60
60	2196.49009268	1082.08120287	1586.92091536	15	45822840	57
60	2190.6120953	1107.19628257	1147.67420234	16	45822874	59
60	2247.78897887	683.980471484	1406.84045029	17	45822719	47
60	2249.39206906	835.739676469	1615.24217545	18	45822781	51
60	2299.08786506	853.908031995	1361.41956148	19	45822815	55
60	2345.04311727	741.157355052	1424.47444242	20	45822706	46
60	2553.61099522	1313.30962369	1986.28891446	29	45822935	63
60	2568.39582037	698.132333637	1058.05902227	30	45822831	56
60	2615.96438825	988.043470327	1047.13110802	31	45822902	61
60	2612.75029583	786.841284553	1168.62380167	32	45822808	54
60	2664.8185931	785.555647583	1072.20102893	33	45822967	65
60	2749.02781463	903.19143032	1515.10296503	34	45822752	49
60	2702.12742769	1042.24247481	1277.38436511	35	45822944	64
60	2472.88884961	652.891471966	1184.56197984	36	45822739	48
60	2427.35874683	1165.40495485	1174.28720463	37	45822795	53
60	2175.99528215	1337.8300014	1871.91147299	39	45822768	50
60	2343.82105769	1410.53525045	1867.15651959	40	45822857	58
60	2673.20678476	1135.7727511	1856.35547502	43	45822920	62
120	2008.27334034	1037.47243333	1255.2177764	54	45822513	33
120	2021.85293197	1159.64631863	1590.22760509	58	45822659	42
120	2649.1872252	851.436704328	1026.54053303	60	45822497	32
120	2746.45958868	886.568383059	1091.15980836	61	45822384	25
120	2849.52164648	912.406954347	1266.66654746	62	45822471	30
120	2803.31827367	1083.47628146	1233.8847377	63	45822452	29
120	2785.52828188	1075.49443758	1325.40389	64	45822485	31
120	2777.93711485	1130.66189686	1268.44999874	65	45822433	28
120	2788.88350364	1248.69924365	1593.00828869	66	45822531	34
120	2139.61907375	1246.61296642	1381.38750779	69	45822579	37
120	2476.57722061	551.982218446	1465.55738467	75	45822641	41
120	2792.53824563	862.070994901	1241.58240367	76	45822403	26
120	2790.30630081	967.822001967	1244.06072392	77	45822418	27
120	2821.6415089	977.628294597	1770.1370897	78	45822547	35
120	2764.87845881	1066.02602197	1764.72320771	79	45822668	43
120	2527.67329556	1478.2208281	1750.63303416	80	45822612	39
120	2836.46335157	983.005381264	1721.34034702	81	45822565	36
120	2099.27498025	1249.0577782	1664.18415732	82	45822679	44
120	2698.21250337	1351.21501397	1735.02132948	83	45822595	38
120	2400.07804381	1581.87703003	1864.09570488	87	45822628	40
120	1994.77653627	1253.61547199	1808.08205883	88	45822688	45
180	1838.66609732	1177.22708461	1524.88169462	92	45822188	11
180	1835.94651222	1110.14398549	1610.09536106	93	45822173	10
180	1832.32039875	1107.42440039	1727.03752033	94	45822244	15
180	1835.03998385	1268.78644961	1359.89353193	97	45822212	13
180	1883.99251564	1243.40365535	1486.80750323	98	45822258	16
180	1949.26255802	578.011834408	1461.42470897	99	45822272	17
180	2151.41838373	386.734349096	1455.07901041	100	45822199	12
180	2559.35614861	288.829285524	1451.45289694	101	45822075	4
180	2558.44962025	903.455517949	889.405309766	102	45822102	6
180	2568.42143228	556.255153615	1050.76735899	103	45822158	9
180	2660.88732565	402.145331325	1202.15759618	104	45822036	1
180	2708.0268007	1081.13507777	1018.1323378	105	45822304	19
180	2834.940772	1033.08907435	1025.38456473	106	45822289	18
180	2876.64107686	571.666135843	1372.58492906	107	45822066	3
180	2912.90221151	591.609759904	1282.83862079	108	45822050	2
180	2898.39775765	676.823426347	1296.43654628	109	45822093	5
180	2938.28500577	1294.16924387	1908.34319361	110	45822228	14
180	2976.35919716	812.802681308	1378.02409926	111	45822360	23
180	2892.98338305	1346.17874406	1466.2948637	113	45822318	20
180	2763.7318833	1255.15775626	1092.24490711	114	45822332	21
180	2852.01765578	1055.39790941	1144.46330745	115	45822369	24
180	2804.40474066	985.711222854	1077.5656761	116	45822346	22
180	1890.54285146	1264.00020081	1379.8186907	117	45822123	7
180	1859.77820144	1213.50162082	1519.91864513	120	45822136	8
240	3289.68529383	734.839298952	1624.37745594	121	45823130	76
240	3269.56833925	987.073489647	1571.29828422	122	45823227	83
240	3258.35063607	1152.36046432	1901.57110439	123	45823240	84
240	3142.65945209	1373.49359323	1734.82819761	124	45823356	93
240	3179.14732387	1046.96649088	1317.33739162	125	45823194	80
240	3195.26959952	819.848528389	1341.07692278	126	45823205	81
240	3187.52230225	574.705477073	1878.60745189	127	45823150	77
240	3075.56180674	1487.12003945	1955.38015971	128	45823266	86
240	3130.37774401	479.419856537	1724.08908626	129	45823165	78
240	3063.31301891	1272.9390424	1214.83119825	130	45823553	109
240	3007.30183474	1566.08550027	1900.76693731	131	45823277	87
240	3021.53695054	364.111954934	1506.38107445	132	45823054	71
240	2965.99309476	218.984551091	1577.10982007	133	45823098	74
240	2965.3212099	361.60516544	1306.7958873	134	45823043	70
240	2934.94387696	947.43583471	1000.79657306	135	45823519	107
240	2701.04524263	932.355186239	878.046642321	136	-1	97
240	2506.74926665	1760.23685879	1544.1571742	137	45823565	110
240	2137.5784625	979.143137948	889.131109661	138	45823450	101
240	2010.85174347	990.071761225	1087.22093902	139	45823459	102
240	1961.10258342	540.162376496	1169.62954299	140	45823474	103
240	1678.79641273	1333.19663242	1514.73413375	142	45823331	91
240	1659.77511294	1540.48613124	1692.87248823	143	45823318	90
240	1598.05526579	1188.73874599	1455.75596918	144	45823343	92
240	1496.83979257	1206.16671094	1735.10569392	145	45822983	66
240	1489.31030874	742.057998861	1562.59639977	146	45823027	69
240	1474.94520819	865.067453326	1765.69387818	147	45823012	68
240	1466.84064152	961.692118136	1720.03466101	148	45822997	67
240	1794.33147807	1380.10520599	1291.32937443	152	45823486	104
240	2730.84178132	1301.07848618	927.166092227	153	45823437	100
240	2770.33623811	261.867940853	1285.65630901	154	45823068	72
240	3152.18363683	528.592991988	1400.61293052	155	45823113	75
240	3155.3020339	818.815964373	1164.11114372	156	45823539	108
240	2740.08515524	1015.71209949	916.449611365	157	45823394	96
240	3149.15142618	1231.64440328	1421.08102807	158	45823369	94
240	3152.3501884	1150.14100473	1323.47226701	159	45823382	95
240	3110.44178891	1212.56600547	1323.02225236	160	45823215	82
240	3003.58738064	1644.72038278	1996.87053351	161	45823291	88
240	3039.5139114	1524.67855368	1980.27501007	162	45823253	85
240	3230.76336071	554.337870719	1641.03574721	163	45823181	79
240	2780.66517193	296.363478265	1246.42188952	164	-1	73
240	2574.29249044	1348.99956966	992.175139599	165	45823425	99
240	2458.59232186	1453.9129177	1049.69538154	166	45823413	98
240	2588.48881815	1389.2860139	1055.78486946	167	45823507	106
240	2020.03640204	1715.84918039	1595.23502842	168	45823498	105
240	1584.74692107	1396.95920134	1999.24714897	173	45823305	89
300	3507.98624466	1021.88383662	1369.90177003	188	45823628	114
300	3309.0344435	626.232697579	1334.74154275	189	45823595	112
300	3536.5730822	1080.22708719	1674.19239774	190	45823651	116
300	3355.65143384	1232.50126025	1276.1192842	191	45823689	119
300	3514.02568174	586.476484389	1947.33243159	192	45824040	145
300	2923.43018836	458.306650409	1113.51618862	193	45823955	138
300	2942.83071797	1244.38003853	930.716801684	194	45824102	150
300	3081.01479139	1423.143684	1149.20121273	195	45823715	121
300	3109.30535358	1611.51960075	1291.69407537	196	45823727	122
300	3422.01575097	1507.97731666	1951.2343924	197	45824090	149
300	2757.40467005	1230.18361363	828.585968179	198	45823889	134
300	3384.90256228	492.469512201	2133.30286202	199	45824065	147
300	3329.32756286	386.409311239	1838.29744394	200	45824026	144
300	3477.81411547	1417.37227557	1647.15872062	201	45823741	123
300	3229.55382968	537.476769911	1330.23772931	202	45823581	111
300	3516.17424822	1282.24440508	1544.65134904	203	45823705	120
300	2800.72972103	738.77436427	903.897550917	204	45823920	136
300	3463.170989	600.507269179	1958.35039736	205	45824077	148
300	3425.86233508	517.687909263	1928.8068829	206	45824052	146
300	3056.17576652	190.756083629	1501.33555574	207	45823965	139
300	2811.87700848	41.4268643891	1431.11363563	208	45823995	141
300	1254.23499264	1463.25409125	1769.95522511	209	45824151	154
300	1220.70156139	1164.94627832	1558.63865068	210	45824139	153
300	2773.55352322	1123.44716426	810.488741236	211	45823874	133
300	2891.29016415	76.7158749625	1626.51598516	213	45823979	140
300	3382.44181802	1592.6890309	1628.43544633	214	45823758	124
300	2836.77468212	1588.01239493	1106.58741653	215	45823806	128
300	2459.17352837	1536.86497528	981.957787586	216	45823819	129
300	2448.99185095	1563.70450963	994.894560018	217	45823782	126
300	2625.46295177	1281.86770976	876.381129798	218	45823846	131
300	3197.74175207	833.008285247	1053.39623496	220	45823675	118
300	3221.70775512	260.873440571	1769.90149199	221	45824013	142
300	2580.8842982	1501.98807953	972.847817672	222	45823833	130
300	2625.96204889	1225.38155884	873.079710275	223	45823906	135
300	2637.7796974	1340.57389902	907.549208187	224	45823860	132
300	1183.80307212	1141.89239218	1872.9278398	225	45824125	152
300	1226.34976474	659.986164669	2086.95459097	226	45824113	151
300	3404.59724103	792.137568631	1304.79072824	227	45823605	113
300	3508.81924802	928.799987613	1510.15969817	228	45823640	115
300	3541.01531545	932.584404409	1566.55056026	229	45823659	117
300	2619.55346583	687.425959684	915.172647115	230	45823937	137
300	3062.15170804	1825.57245688	1506.62449564	232	45823770	125
300	3029.66151993	1843.46376368	1526.57159299	233	45823793	127
360	3776.57491825	1172.19668682	1647.340621	234	45824264	161
360	3772.81307307	723.760394259	1823.30162445	235	45824658	193
360	3717.72720551	808.736949052	1604.29752136	236	45824162	155
360	3688.69901464	789.589715964	1592.75251573	237	45824203	157
360	3494.77621127	953.412266144	1264.055771	238	45824683	195
360	2617.46631017	531.375471056	887.476317923	239	45824343	166
360	925.758587075	947.839867019	1841.88755998	241	45824507	179
360	1019.72692984	1411.52293132	1635.89015355	242	45824457	175
360	1224.38245827	1398.68392098	1289.87232121	243	45824520	180
360	995.381750914	1590.91006335	1811.93275996	244	45824469	176
360	1390.18474152	1788.24961059	1448.11945971	245	45824532	181
